percentage_diabetes,per_capita_spend
0.056639293,19.97430727
0.056639293,20.23333729
0.056639293,21.49774122
0.056639293,18.9202391
0.056639293,21.1727319
0.056639293,20.27158555
0.056639293,20.71375954
0.056639293,22.27533661
0.056639293,21.22025945
0.056639293,19.74170426
0.056639293,20.94823639
0.056639293,21.83163643
0.056588151,17.73962226
0.056588151,17.95344251
0.056588151,19.57355516
0.056588151,16.54975817
0.056588151,19.11970552
0.056588151,18.63340945
0.056588151,19.49246357
0.056588151,18.59269499
0.056588151,19.8124146
0.056588151,18.18796621
0.056588151,18.70054426
0.056588151,19.19169462
0.056525082,18.42309326
0.056525082,19.2162374
0.056525082,20.67587631
0.056525082,17.58895195
0.056525082,18.44538507
0.056525082,19.51698699
0.056525082,19.23250709
0.056525082,18.83476759
0.056525082,20.697443
0.056525082,18.46066934
0.056525082,19.53628535
0.056525082,20.86975536
0.056454993,17.51085772
0.056454993,17.6535296
0.056454993,19.16366623
0.056454993,16.45250523
0.056454993,17.94305927
0.056454993,18.53657702
0.056454993,18.50822296
0.056454993,18.63750622
0.056454993,19.58026774
0.056443984,18.49580666
0.056443984,19.18279041
0.056443984,17.52463193
0.056226592,20.09379077
0.056226592,19.88095007
0.056226592,21.98658609
0.056226592,19.17765439
0.056226592,21.05181463
0.056226592,20.88428375
0.056226592,20.52233822
0.056226592,21.13323762
0.056226592,20.47775362
0.056226592,20.20819804
0.056226592,20.47877336
0.056226592,21.979184
0.056190391,15.93450882
0.056190391,16.25748996
0.056190391,17.89873514
0.056190391,15.29398091
0.056190391,16.16875786
0.056190391,17.22998637
0.056190391,16.71615542
0.056190391,16.96650685
0.056190391,17.33923957
0.056190391,15.7324555
0.056190391,17.01558888
0.056190391,18.24236083
0.056037205,17.7831722
0.056037205,17.6375861
0.056037205,19.64001843
0.056037205,17.35166456
0.056037205,18.62998368
0.056037205,18.92552027
0.056037205,18.8094971
0.056037205,18.35052554
0.056037205,19.10914587
0.056037205,17.66867667
0.056037205,18.04304897
0.056037205,19.47756714
0.055664191,17.12018154
0.055664191,16.98415301
0.055664191,19.81582105
0.055664191,17.19335966
0.055664191,18.29054108
0.055664191,19.05924201
0.055664191,18.21418956
0.055664191,19.12490982
0.055664191,18.39137098
0.055664191,18.01542733
0.055664191,18.33097371
0.055664191,19.70117176
0.055663642,17.14568408
0.055663642,17.37909732
0.055663642,18.83989879
0.055663642,16.5367101
0.055663642,17.538622
0.055663642,17.94710715
0.055663642,18.1074579
0.055663642,18.03388158
0.055663642,18.07238681
0.055663642,17.15830731
0.055663642,17.85001844
0.055663642,19.20628027
0.055621264,18.45189254
0.055621264,18.86970513
0.055621264,19.52285654
0.055621264,17.73333853
0.055621264,19.52520414
0.055621264,19.54998299
0.055621264,19.24478452
0.055621264,19.56456904
0.055621264,20.99834278
0.055621264,18.85748795
0.055621264,19.42018429
0.055621264,20.36188971
0.055611331,18.40321139
0.055611331,18.68605615
0.055611331,20.6934635
0.055611331,17.77329489
0.055611331,19.57233975
0.055611331,19.89822411
0.055611331,19.29522904
0.055611331,19.43573167
0.055611331,20.33394465
0.055611331,18.18579688
0.055611331,18.93741451
0.055611331,20.80265548
0.055383252,22.2919014
0.055383252,22.01558512
0.055383252,24.95635535
0.055383252,21.49249674
0.055383252,22.74343628
0.055383252,24.58665674
0.055383252,22.62373953
0.055383252,23.56699535
0.055383252,23.24463814
0.055383252,23.22299721
0.055383252,24.64637953
0.055383252,25.22704186
0.05534472,19.57128185
0.05534472,19.30521994
0.05534472,21.37447054
0.05534472,18.75256668
0.05534472,20.19869825
0.05534472,21.55171278
0.05534472,20.65513137
0.05534472,20.92884853
0.05534472,21.67398089
0.05534472,19.66280852
0.05534472,20.06821258
0.05534472,22.34063197
0.055231526,19.9056461
0.055231526,19.88966551
0.055231526,21.5945907
0.055231526,18.82508965
0.055231526,20.70135712
0.055231526,21.14139483
0.055231526,20.79400272
0.055231526,21.02647088
0.055231526,21.45708792
0.055231526,19.85070669
0.055231526,20.34726907
0.055231526,22.30589774
0.055161686,20.53621239
0.055161686,19.98011007
0.055161686,22.25779537
0.055161686,21.01556872
0.055161686,22.11145508
0.055161686,22.77844743
0.055161686,22.60955236
0.055161686,22.09955341
0.055161686,22.33822728
0.055161686,20.44398155
0.055161686,22.22381801
0.055161686,22.59446273
0.055122857,18.25709073
0.055122857,17.6691793
0.055122857,19.27430489
0.055122857,18.20619099
0.055122857,19.10730944
0.055122857,20.34683629
0.055122857,19.70713729
0.055122857,19.60456908
0.055122857,20.45867908
0.055122857,18.69015916
0.055122857,19.14024794
0.055122857,19.78507254
0.054976125,20.64373524
0.054976125,22.27312952
0.054976125,22.91888381
0.054976125,19.50543048
0.054976125,22.59765714
0.054976125,22.0722819
0.054976125,21.95384952
0.054976125,21.80640381
0.054976125,23.31305143
0.054976125,21.07924
0.054976125,20.5324
0.054976125,24.45092381
0.054797564,20.70700493
0.054797564,20.4448526
0.054797564,22.56763616
0.054797564,18.59582466
0.054797564,20.8818389
0.054797564,20.54525151
0.054797564,20.96519452
0.054797564,20.96091726
0.054797564,21.13678356
0.054797564,19.86797151
0.054797564,20.91190247
0.054797564,21.61725151
0.054711415,20.35954886
0.054711415,20.54360709
0.054711415,21.35467342
0.054711415,18.25059494
0.054711415,20.03712557
0.054711415,19.80124861
0.054711415,19.89126633
0.054711415,20.50035696
0.054711415,20.55545316
0.054711415,19.37338127
0.054711415,20.50287443
0.054711415,21.41495899
0.054602959,16.21078028
0.054602959,16.16449976
0.054602959,17.37354715
0.054602959,15.56151508
0.054602959,17.54594543
0.054602959,17.97787458
0.054602959,16.17785065
0.054602959,17.81714217
0.054602959,16.73258018
0.054602959,16.73947104
0.054602959,16.43824557
0.054602959,18.36190282
0.054599148,18.63465968
0.054599148,18.80221523
0.054599148,20.23724528
0.054599148,18.63407268
0.054599148,20.13661216
0.054599148,20.43993711
0.054599148,19.85032006
0.054599148,20.37272257
0.054599148,21.00948148
0.054599148,18.58572187
0.054599148,19.97977358
0.054599148,20.2114689
0.054474816,19.59435609
0.054474816,19.33607072
0.054474816,20.82612957
0.054474816,19.24145141
0.054474816,21.250988
0.054474816,21.47565411
0.054474816,20.82644376
0.054474816,21.40453635
0.054474816,21.5859785
0.054474816,19.99054544
0.054474816,20.77658974
0.054474816,22.00856017
0.054465203,18.97998178
0.054465203,19.34023761
0.054465203,20.90947256
0.054465203,19.48475551
0.054465203,20.57686164
0.054465203,21.13040236
0.054465203,20.19484537
0.054465203,20.98775016
0.054465203,21.02268175
0.054465203,19.64993685
0.054465203,20.32875688
0.054465203,22.48214702
0.05444548,18.30727148
0.05444548,18.06302408
0.05444548,19.87703983
0.05444548,17.63818784
0.05444548,18.88841493
0.05444548,19.08988474
0.05444548,18.7829111
0.05444548,19.13199361
0.05444548,19.85514778
0.05444548,17.97481456
0.05444548,18.60235308
0.05444548,20.02728061
0.05442305,18.21550242
0.05442305,17.58709464
0.05442305,20.43871531
0.05442305,19.77101099
0.05442305,19.86121012
0.05442305,20.59710617
0.05442305,20.32961482
0.054396912,18.5149571
0.054396912,20.45574708
0.054396912,18.74841308
0.054396912,19.31957564
0.054396912,20.86679601
0.054330265,22.65094964
0.054330265,21.91077506
0.054330265,24.23958082
0.054330265,20.76366331
0.054330265,22.82643645
0.054330265,22.83701871
0.054330265,22.95188297
0.054330265,23.0593458
0.054330265,23.46584173
0.054330265,22.82939568
0.054330265,22.60152038
0.054330265,23.85842014
0.054324109,17.2440311
0.054324109,16.76903222
0.054324109,18.79501007
0.054324109,17.43982882
0.054324109,18.37011076
0.054324109,19.06349407
0.054324109,18.56757552
0.054324109,18.83879056
0.054324109,19.23279705
0.054324109,16.93367756
0.054324109,18.84808794
0.054324109,19.11516335
0.054315682,18.83924912
0.054315682,19.20336213
0.054315682,20.45273764
0.054315682,17.7973379
0.054315682,19.31435046
0.054315682,20.29140154
0.054315682,19.83651447
0.054315682,20.15716551
0.054315682,20.61618241
0.054315682,19.19575013
0.054315682,19.45902102
0.054315682,21.20440019
0.05412076,19.74565999
0.05412076,19.20376995
0.05412076,20.52251583
0.05412076,19.32695592
0.05412076,20.51009754
0.05412076,20.39770965
0.05412076,20.99258424
0.05412076,21.33931847
0.05412076,21.54688498
0.05412076,19.14550291
0.05412076,20.12933874
0.05412076,22.02446922
0.054105107,19.17232873
0.054105107,19.20735813
0.054105107,20.0790222
0.054105107,18.77532214
0.054105107,20.92337373
0.054105107,22.03273425
0.054105107,20.71828434
0.054105107,20.71354649
0.054105107,21.54194361
0.054105107,19.79308578
0.054105107,19.75663947
0.054105107,21.2599904
0.054081539,17.66645872
0.054081539,17.38370511
0.054081539,18.37536034
0.054081539,16.15430716
0.054081539,18.14367041
0.054081539,18.31230732
0.054081539,18.30475991
0.054081539,18.87386248
0.054081539,18.6859406
0.054081539,17.46554838
0.054081539,17.58310871
0.054081539,19.5253321
0.05402574,17.60507094
0.05402574,18.14815308
0.05402574,19.39597667
0.05402574,16.40823191
0.05402574,17.89265095
0.05402574,18.06332808
0.05402574,18.56391219
0.05402574,18.54175548
0.05402574,19.59104367
0.05402574,17.88213542
0.05402574,18.14049425
0.05402574,19.30859688
0.053962476,20.33133174
0.053962476,20.0315161
0.053962476,22.85107364
0.053962476,20.78933521
0.053962476,20.28027329
0.053962476,21.81368832
0.053962476,20.72066804
0.053962476,21.17737013
0.053962476,21.60836352
0.053962476,19.97818458
0.053962476,20.79455916
0.053962476,23.16132415
0.053877891,19.99860327
0.053877891,19.94705195
0.053877891,21.92388459
0.053877891,18.61350171
0.053877891,20.23125292
0.053877891,20.20078914
0.053877891,19.39399245
0.053877891,20.69720295
0.053877891,21.93736833
0.053877891,19.32689017
0.053877891,20.64576847
0.053877891,22.05498113
0.053858725,19.85055601
0.053858725,21.16046516
0.053858725,20.80981103
0.053858725,21.10376033
0.053858725,22.05998819
0.053855671,20.10419777
0.053855671,21.92256424
0.053855671,19.18665395
0.053855671,20.95927268
0.053855671,21.00090439
0.053855671,20.4451866
0.053855671,20.47191319
0.053855075,18.42454712
0.053855075,18.57524684
0.053855075,20.39733279
0.053855075,17.58465899
0.053855075,19.27505339
0.053855075,19.39074801
0.053855075,19.31224822
0.053855075,19.19149631
0.053855075,20.08196419
0.053855075,18.31395807
0.053855075,19.31353008
0.053855075,20.86629626
0.05373876,19.75796617
0.05373876,20.13730098
0.05373876,20.83570958
0.05373876,18.67268448
0.05373876,20.11370331
0.05373876,20.10549296
0.05373876,20.06891457
0.05373876,19.96334584
0.05373876,20.53746249
0.05373876,19.07271892
0.05373876,19.87090631
0.05373876,21.4094703
0.05370339,17.42077589
0.05370339,17.43130486
0.05370339,19.50963053
0.05370339,17.19523565
0.05370339,19.72790214
0.05370339,18.90126791
0.05370339,19.27045958
0.05370339,19.71501847
0.05370339,19.88301253
0.05370339,18.54903668
0.05370339,18.27329458
0.05370339,19.91756331
0.053518738,19.15447824
0.053518738,20.13599071
0.053518738,20.62315378
0.053518738,19.42465463
0.053518738,20.68593367
0.053518738,20.58602028
0.053518738,21.03859632
0.053518738,21.44234157
0.053518738,21.55290452
0.053518738,19.63799641
0.053518738,19.92950676
0.053518738,22.62919624
0.053476415,20.67940498
0.053476415,20.41841395
0.053476415,22.13830953
0.053476415,20.47049453
0.053476415,22.38346862
0.053476415,22.81997931
0.053476415,22.04235937
0.053476415,22.31671461
0.053476415,23.39373067
0.053476415,21.10804059
0.053476415,21.71735494
0.053476415,23.00047779
0.05337379,21.69042772
0.05337379,21.16679029
0.05337379,24.29170547
0.05337379,20.46595651
0.05337379,22.24334597
0.05337379,22.37487006
0.05337379,23.04338387
0.05337379,22.88302112
0.05337379,23.70718192
0.05337379,21.810305
0.05337379,22.43614059
0.05337379,24.62241834
0.053343926,18.1899499
0.053343926,18.419954
0.053343926,20.4018855
0.053343926,18.16200027
0.053343926,19.01686205
0.053343926,19.85260236
0.053343926,19.49644305
0.053343926,19.96913923
0.053343926,20.88673043
0.053343926,18.59584278
0.053343926,19.33846017
0.053343926,21.51409664
0.053281186,20.85768277
0.053281186,19.71167761
0.053281186,21.93729915
0.053281186,19.79044633
0.053281186,20.9405201
0.053281186,21.49608705
0.053281186,21.14738104
0.053281186,21.38198156
0.053281186,21.90985909
0.053281186,19.80827665
0.053281186,20.62632091
0.053281186,22.98008484
0.052863436,21.6829023
0.052863436,22.49986351
0.052863436,24.0205704
0.052863436,21.21408333
0.052863436,22.84656753
0.052863436,24.49781466
0.052863436,22.53527874
0.052863436,24.06388649
0.052863436,23.78247701
0.052863436,22.13217098
0.052863436,22.12678736
0.052863436,24.70694397
0.052770495,18.7307436
0.052770495,19.20017697
0.052770495,20.95146145
0.052770495,19.02337072
0.052770495,20.01782237
0.052770495,20.19150465
0.052770495,20.2862446
0.052770495,20.42483383
0.052770495,21.2253207
0.052770495,18.60717846
0.052770495,20.10428215
0.052770495,21.46498172
0.052656488,18.85356041
0.052656488,18.45767337
0.052656488,20.63124502
0.052656488,17.54327546
0.052656488,19.13838423
0.052656488,19.27751915
0.052656488,18.85402717
0.052656488,19.3486314
0.052656488,19.58033296
0.052656488,19.13642427
0.052656488,19.79183332
0.052656488,20.21364212
0.05256925,17.25423406
0.05256925,16.95687655
0.05256925,20.7059349
0.05256925,16.76700834
0.05256925,17.9274893
0.05256925,18.18547308
0.05256925,17.93100811
0.05256925,17.92800969
0.05256925,18.97609822
0.05256925,18.03907524
0.05256925,17.74721784
0.05256925,20.06563077
0.052440111,24.19650779
0.052440111,23.80940538
0.052440111,25.39111373
0.052440111,21.23927324
0.052440111,22.40127891
0.052440111,23.31795186
0.052440111,24.39001416
0.052440111,22.68593204
0.052440111,23.59439358
0.052440111,23.06800378
0.052440111,22.08020765
0.052440111,25.30133082
0.052411495,20.41468106
0.052411495,19.75628274
0.052411495,21.47387522
0.052411495,19.02503999
0.052411495,20.33440312
0.052411495,20.2885123
0.052411495,20.42090182
0.052411495,20.689986
0.052411495,21.88880924
0.052411495,19.5015057
0.052411495,20.17276645
0.052411495,22.52079584
0.052408879,19.32152472
0.052408879,19.75585438
0.052408879,21.07862708
0.052408879,18.46493015
0.052408879,20.08197474
0.052408879,19.49570124
0.052408879,19.76161338
0.052408879,20.77954997
0.052408879,21.04091617
0.052408879,19.38705132
0.052408879,20.22511419
0.052408879,21.06648979
0.052343659,18.45456001
0.052343659,18.4041703
0.052343659,20.04928766
0.052343659,18.24615866
0.052343659,18.90353451
0.052343659,19.34067059
0.052343659,19.11000886
0.052343659,18.99802303
0.052343659,19.40697982
0.052343659,18.18036566
0.052343659,18.6791915
0.052343659,20.41076359
0.052219824,16.37509877
0.052219824,16.8725055
0.052219824,18.63889481
0.052219824,16.40467823
0.052219824,17.10605149
0.052219824,17.22929441
0.052219824,17.53323947
0.052219824,17.68799114
0.052219824,18.42538302
0.052219824,16.31664015
0.052219824,17.44405722
0.052219824,19.49050168
0.05221519,18.11639057
0.05221519,18.41127385
0.05221519,19.72615039
0.05221519,16.9080954
0.05221519,19.75926712
0.05221519,19.7370752
0.05221519,19.05523232
0.05221519,17.8451156
0.05221519,20.90792817
0.05221519,17.98200898
0.05221519,18.24662963
0.05221519,20.79565881
0.052178759,24.52295572
0.052178759,23.50117005
0.052178759,24.77986919
0.052178759,21.48859954
0.052178759,23.85135725
0.052178759,24.64191168
0.052178759,23.98770551
0.052178759,23.82683427
0.052178759,25.38289692
0.052178759,23.79829833
0.052178759,24.02949118
0.052178759,25.62287051
0.052156783,17.09009985
0.052156783,17.10836763
0.052156783,18.70901016
0.052156783,15.75937918
0.052156783,17.56304767
0.052156783,17.94938092
0.052156783,17.85463923
0.052156783,17.57009377
0.052156783,18.22916124
0.052156783,16.929644
0.052156783,18.09818442
0.052156783,17.67727533
0.051910273,19.14812352
0.051910273,19.24498224
0.051910273,21.42836622
0.051910273,19.5212135
0.051910273,20.92583465
0.051910273,21.56929953
0.051910273,20.46208761
0.051910273,21.20044988
0.051910273,21.05286109
0.051910273,19.77132005
0.051910273,21.34827545
0.051910273,21.13532952
0.051837712,19.40473451
0.051837712,19.47392734
0.051837712,21.82027289
0.051837712,19.01484465
0.051837712,20.78118363
0.051837712,20.85457505
0.051837712,21.39157652
0.051837712,21.2476196
0.051837712,21.53417886
0.051837712,19.52011343
0.051837712,21.06864212
0.051837712,22.22484136
0.05156044,21.80262568
0.05156044,22.59279374
0.05156044,23.33742603
0.05156044,20.18884085
0.05156044,24.40216892
0.05156044,23.27159581
0.05156044,23.19665182
0.05156044,23.47770181
0.05156044,23.78179833
0.05156044,22.41077564
0.05156044,22.94695921
0.05156044,24.9784875
0.05146136,17.84212648
0.05146136,18.00593195
0.05146136,19.43380748
0.05146136,16.51210578
0.05146136,17.59767709
0.05146136,18.19591125
0.05146136,18.35582382
0.05146136,17.58905784
0.05146136,18.51989819
0.05146136,16.9859403
0.05146136,17.75405194
0.05146136,19.28398781
0.05117727,19.6451778
0.05117727,18.90335018
0.05117727,20.37115134
0.05117727,17.40217311
0.05117727,18.95381972
0.05117727,19.81788937
0.05117727,19.06026739
0.05117727,19.63760636
0.05117727,20.12233024
0.05117727,18.81227419
0.05117727,18.84081779
0.05117727,20.07272719
0.05116762,17.54114633
0.05116762,16.88281447
0.05116762,18.57644379
0.05116762,16.67127363
0.05116762,18.31803441
0.05116762,18.43972397
0.05116762,17.43021427
0.05116762,18.12549093
0.05116762,19.08456516
0.05116762,17.42695551
0.05116762,17.73249496
0.05116762,19.99157676
0.051068115,22.46432944
0.051068115,23.1140555
0.051068115,23.98013652
0.051068115,17.94343
0.051068115,21.20155795
0.051068115,21.02416168
0.051068115,20.28641028
0.051068115,20.15610779
0.051068115,21.46264388
0.051068115,20.04954939
0.051068115,21.45557598
0.051068115,22.18475596
0.050986015,19.90802798
0.050986015,20.09790906
0.050986015,21.05712277
0.050986015,19.26835467
0.050986015,20.91601119
0.050986015,21.54022106
0.050986015,21.0629262
0.050986015,20.85021266
0.050986015,21.68133403
0.050986015,20.92183491
0.050986015,20.32059601
0.050986015,22.41024694
0.050892919,19.30595546
0.050892919,18.78368582
0.050892919,21.41120707
0.050892919,19.50478409
0.050892919,19.3699507
0.050892919,20.70117307
0.050892919,19.8633713
0.050892919,20.15728664
0.050892919,20.24520571
0.050892919,18.71069534
0.050892919,19.29908024
0.050892919,21.12072764
0.050603699,19.92108211
0.050603699,20.32474091
0.050603699,22.11105923
0.050603699,19.30324361
0.050603699,20.31145208
0.050603699,20.48348335
0.050603699,21.1835471
0.050603699,21.18401515
0.050603699,21.53036561
0.050603699,20.3936381
0.050603699,20.17670953
0.050603699,22.76183676
0.050571805,19.45041681
0.050571805,18.23752495
0.050571805,20.81849595
0.050571805,17.08868381
0.050571805,19.55985911
0.050571805,19.48311495
0.050571805,19.86643771
0.050571805,19.86272866
0.050571805,19.90537513
0.050571805,18.99407068
0.050571805,19.20195961
0.050571805,20.21314547
0.050390045,20.18223123
0.050390045,19.89953926
0.050390045,20.42510136
0.050390045,18.67015604
0.050390045,19.28472417
0.050390045,20.92382848
0.050390045,19.96685219
0.050390045,20.93192776
0.050390045,21.17237744
0.050390045,19.54885367
0.050390045,20.44303477
0.050390045,21.03199042
0.050228739,17.62853262
0.050228739,18.33788261
0.050228739,19.05122918
0.050228739,17.6250615
0.050228739,19.44337615
0.050228739,19.32709326
0.050228739,19.16882999
0.050228739,18.66509497
0.050228739,19.88535887
0.050228739,17.80381442
0.050228739,18.74737428
0.050228739,20.47240542
0.050117859,18.02740308
0.050067355,18.06166554
0.050067355,18.47632395
0.050067355,20.04140547
0.050067355,19.07781251
0.050067355,19.54911378
0.050067355,19.3952603
0.050067355,19.20170372
0.050067355,19.81818623
0.050067355,18.15538921
0.050067355,18.75105197
0.050067355,20.64195975
0.049321955,18.31370308
0.049321955,18.90042569
0.049321955,19.38627098
0.049321955,17.29253128
0.049321955,19.20582087
0.049321955,19.18333232
0.049321955,19.46630302
0.049321955,19.57503204
0.049321955,20.26616112
0.049321955,19.16080256
0.049321955,19.65945682
0.049321955,20.64630912
0.04909615,18.57804017
0.04909615,18.32128001
0.04909615,19.29093416
0.04909615,17.80289517
0.04909615,19.08487045
0.04909615,18.6544937
0.04909615,19.19901711
0.04909615,19.64944854
0.04909615,19.64322201
0.04909615,18.53914785
0.04909615,18.6292869
0.04909615,20.38472308
0.049042204,20.19540634
0.049042204,19.72969301
0.049042204,21.99432184
0.049042204,19.20944686
0.049042204,20.53567258
0.049042204,20.65563854
0.049042204,20.58917783
0.049042204,20.38886638
0.049042204,21.63738334
0.049042204,20.14942286
0.049042204,20.47975664
0.049042204,22.60605102
0.049035154,16.34577956
0.049035154,16.98256603
0.049035154,17.97162215
0.049035154,15.67019133
0.049035154,17.29677521
0.049035154,18.31021684
0.049035154,17.14034889
0.049035154,17.0083801
0.049035154,17.65744298
0.049035154,16.69324655
0.049035154,17.19291041
0.049035154,18.34363971
0.048804002,19.50232739
0.048804002,19.70005466
0.048804002,21.174556
0.048804002,17.35364404
0.048804002,19.06302934
0.048804002,19.51601937
0.048804002,19.43798619
0.048804002,19.89116226
0.048804002,20.44035673
0.048804002,17.98218546
0.048804002,18.96674818
0.048804002,21.40909762
0.048671008,20.45477174
0.048671008,19.99642021
0.048671008,21.87825286
0.048671008,19.04947507
0.048671008,21.53262071
0.048671008,21.99295487
0.048671008,21.05081437
0.048671008,21.68060255
0.048671008,21.12351138
0.048671008,20.04110512
0.048671008,19.58084594
0.048671008,22.96159716
0.048641645,18.29890904
0.048641645,18.76912156
0.048641645,20.52609238
0.048641645,18.29498725
0.048641645,20.39425333
0.048641645,20.88970247
0.048641645,20.48780108
0.048641645,20.55129782
0.048641645,20.34213375
0.048641645,19.13385662
0.048641645,19.04556532
0.048641645,21.53666478
0.048479792,18.74920097
0.048479792,18.77970011
0.048479792,20.23614874
0.048479792,18.16818154
0.048479792,18.78702828
0.048479792,19.4897464
0.048479792,19.29767032
0.048479792,19.2917621
0.048479792,20.10084533
0.048479792,17.78202979
0.048479792,19.37441683
0.048479792,20.90427091
0.048458481,19.93748186
0.048458481,19.91272201
0.048458481,21.11129332
0.048458481,19.05637772
0.048458481,20.81112044
0.048458481,20.95717361
0.048458481,21.11736606
0.048458481,21.17810976
0.048458481,21.64104705
0.048458481,19.89755525
0.048458481,20.58082606
0.048458481,22.4986496
0.047850505,20.7645429
0.047850505,22.09455269
0.047850505,22.56031942
0.047850505,19.23154082
0.047850505,21.68684739
0.047850505,20.93240485
0.047850505,21.27622935
0.047850505,20.9594456
0.047850505,22.83852282
0.047850505,20.11626729
0.047850505,20.95367397
0.047850505,24.39333864
0.047761249,19.76744355
0.047761249,20.08849455
0.047761249,22.03163988
0.047761249,18.84577114
0.047761249,20.10845915
0.047761249,20.76315633
0.047761249,20.57891552
0.047761249,20.7193628
0.047761249,20.76655473
0.047761249,19.61281908
0.047761249,20.11345341
0.047761249,22.79124713
0.04762389,15.4773796
0.04762389,16.05897272
0.04762389,16.30844721
0.04762389,15.86304389
0.04762389,15.19458363
0.047552893,15.17361231
0.047552893,14.41701149
0.047552893,16.18342313
0.047552893,15.50489943
0.047552893,15.24518558
0.047552893,14.14908285
0.047552893,16.46347462
0.047231884,20.84613238
0.047231884,20.44923424
0.047231884,22.34174132
0.047231884,19.90847582
0.047231884,21.63223434
0.047231884,22.09088744
0.047231884,21.47103325
0.047231884,21.32653519
0.047231884,22.08416763
0.047231884,20.66774992
0.047231884,20.97987517
0.047231884,22.03106997
0.046795033,17.45356407
0.046795033,17.5999377
0.046795033,19.54651208
0.046795033,16.89982387
0.046795033,18.65454853
0.046795033,18.7471066
0.046795033,18.84484925
0.046795033,18.74962083
0.046795033,19.40726657
0.046795033,17.35752192
0.046795033,17.58368559
0.046795033,19.83814259
0.046692093,22.43899919
0.046692093,22.32188637
0.046692093,23.64946826
0.046692093,22.09118884
0.046692093,23.45405985
0.046692093,23.1614072
0.046692093,24.66108775
0.046692093,22.98358269
0.046692093,23.27434695
0.046692093,22.56143955
0.046692093,22.17184796
0.046692093,24.02239588
0.046527398,18.91037894
0.046527398,19.24257967
0.046527398,20.14241644
0.046527398,18.35903129
0.046527398,19.40839098
0.046527398,20.05349786
0.046527398,19.88713855
0.046527398,20.20275262
0.046527398,19.94579285
0.046527398,18.74384085
0.046527398,19.58643412
0.046527398,21.56805869
0.046273494,20.06257132
0.046208284,19.35379267
0.046208284,20.9241304
0.046208284,19.85795196
0.046208284,20.81496117
0.046208284,21.51876106
0.046208284,21.29452772
0.046208284,20.57053097
0.046208284,21.48911685
0.046208284,19.91142496
0.046208284,20.52816688
0.046208284,23.01337186
0.04582845,20.4759097
0.04582845,19.25563685
0.04582845,20.86137771
0.04582845,20.26365472
0.04582845,21.40673192
0.04582845,22.02623027
0.04582845,22.12616298
0.04582845,21.51166279
0.04582845,21.856185
0.04582845,20.00562339
0.04582845,20.91405971
0.04582845,22.21032669
0.045446265,17.00737904
0.045446265,16.93381732
0.045446265,18.22398614
0.045446265,16.4477695
0.045446265,17.63848439
0.045446265,17.93918797
0.045446265,17.52862963
0.045446265,17.66794303
0.045446265,17.9490762
0.045446265,16.38155569
0.045446265,17.35965246
0.045446265,18.39376356
0.045313895,19.00058094
0.045313895,18.2540496
0.045313895,20.82763207
0.045313895,17.39234924
0.045313895,18.58622558
0.045313895,18.65158315
0.045313895,19.77054867
0.045313895,19.12357907
0.045313895,19.54858842
0.045313895,18.4829166
0.045313895,19.83736198
0.045313895,20.80773739
0.045062681,17.44966388
0.045062681,17.57626383
0.045062681,18.73919355
0.045062681,17.19651813
0.045062681,17.74950965
0.045062681,18.40291382
0.045062681,18.48884978
0.045062681,17.79524311
0.045062681,18.69082293
0.045062681,17.22116259
0.045062681,17.68016835
0.045062681,19.52819402
0.044725948,17.17022952
0.044725948,16.86676718
0.044725948,18.52868137
0.044725948,15.81190819
0.044725948,17.27245725
0.044725948,17.07792829
0.044725948,17.32847585
0.044725948,16.61946295
0.044725948,17.68681068
0.044725948,16.18632163
0.044725948,16.66984398
0.044725948,18.69982898
0.044563931,16.52682794
0.044563931,16.72235791
0.044563931,17.98496507
0.044563931,15.84180681
0.044563931,17.58719966
0.044563931,17.7545235
0.044563931,16.90732816
0.044563931,17.11894524
0.044563931,17.85590858
0.044563931,16.39782924
0.044563931,16.48163346
0.044563931,17.53960241
0.04437544,18.58174595
0.04437544,19.10621682
0.04437544,20.83341606
0.04437544,19.04666322
0.04437544,19.69320234
0.04437544,21.19525336
0.04437544,20.36474492
0.04437544,20.13250431
0.04437544,20.80739573
0.04437544,20.2969838
0.04437544,19.45190969
0.04437544,21.66362117
0.044360811,17.41190258
0.044360811,17.53436771
0.044360811,18.71129202
0.044360811,17.64299337
0.044360811,17.58650583
0.044360811,18.70418477
0.044360811,18.33399268
0.044360811,17.59544706
0.044360811,18.77885662
0.044360811,17.98324491
0.044360811,18.21202607
0.044360811,19.69929568
0.043863324,18.40401744
0.043863324,18.67821179
0.043863324,20.79954402
0.043863324,18.55479776
0.043863324,20.04522674
0.043863324,20.25692608
0.043863324,19.920826
0.043863324,20.09445681
0.043863324,20.42197965
0.043863324,18.93777782
0.043863324,19.36433887
0.043863324,21.1381657
0.043646667,18.48901363
0.043646667,17.96992125
0.043646667,20.27957496
0.043646667,17.41012418
0.043646667,18.93880061
0.043646667,19.71800303
0.043646667,19.42947905
0.043646667,19.30868753
0.043646667,20.05611206
0.043646667,18.47405957
0.043646667,19.18586572
0.043646667,21.18389096
0.04364315,19.44632127
0.04364315,19.63244106
0.04364315,20.6397437
0.04364315,19.12366913
0.04364315,20.41623081
0.04364315,20.73914474
0.04364315,20.44439145
0.04364315,21.90114857
0.04364315,21.71573191
0.04364315,19.13096217
0.04364315,19.59479578
0.04364315,21.97030976
0.043576146,17.72628301
0.043576146,18.58060419
